2.8	106303	106739	106605	-1.3466e-12	0.16977	-0.16977
2.81	106629	106665	106522	6.27529e-28	-0.0748084	0.0748084
2.82	106694	106643	106717	6.2791e-28	-0.0380997	0.0380997
2.83	106681	106648	106688	6.27836e-28	-0.0409995	0.0409995
2.84	106680	106649	106690	6.27829e-28	-0.0369016	0.0369016
2.85	106677	106650	106687	6.27814e-28	-0.0337828	0.0337828
2.86	106675	106651	106685	6.27802e-28	-0.0306408	0.0306408
2.87	106674	106651	106682	6.27792e-28	-0.0276004	0.0276004
2.88	106672	106652	106680	6.27782e-28	-0.0246499	0.0246499
2.89	106670	106653	106677	6.27774e-28	-0.0218117	0.0218117
2.9	106669	106653	106675	6.27766e-28	-0.0191116	0.0191116
2.91	106668	106654	106673	6.27758e-28	-0.0165904	0.0165904
2.92	106667	106654	106671	6.27751e-28	-0.0142714	0.0142714
2.93	106665	106655	106669	6.27744e-28	-0.0121788	0.0121788
2.94	106664	106655	106667	6.27738e-28	-0.0103304	0.0103304
2.95	106663	106655	106666	6.27732e-28	-0.008723	0.008723
2.96	106662	106656	106665	6.27726e-28	-0.00733828	0.00733828
2.97	106662	106656	106663	6.27721e-28	-0.00614911	0.00614911
2.98	106661	106656	106663	6.27717e-28	-0.00512952	0.00512952
2.99	106660	106656	106662	6.27713e-28	-0.00425641	0.00425641
3	106660	106657	106661	6.2771e-28	-0.00350828	0.00350828
3.01	106659	106657	106660	6.27707e-28	-0.00286801	0.00286801
3.02	106659	106657	106660	6.27704e-28	-0.00232142	0.00232142
3.03	106658	106657	106659	6.27702e-28	-0.00185642	0.00185642
3.04	106658	106657	106659	6.277e-28	-0.00146292	0.00146292
3.05	106658	106657	106659	6.27699e-28	-0.00113185	0.00113185
3.06	106658	106657	106659	6.27698e-28	-0.000855565	0.000855565
3.07	106657	106657	106658	6.27697e-28	-0.000627529	0.000627529
3.08	106657	106657	106658	6.27696e-28	-0.000441698	0.000441698
3.09	106657	106658	106658	6.27696e-28	-0.000292259	0.000292259
3.1	106657	106658	106658	6.27696e-28	-0.000174187	0.000174187
3.11	106657	106658	106658	6.27695e-28	-8.27129e-05	8.27129e-05
3.12	106657	106658	106658	6.27695e-28	-1.34592e-05	1.34592e-05
3.13	106657	106658	106658	6.27695e-28	3.67556e-05	-3.67556e-05
3.14	106657	106658	106658	6.27695e-28	6.93852e-05	-6.93852e-05
3.15	106657	106658	106658	6.27695e-28	9.0057e-05	-9.0057e-05
3.16	106657	106658	106658	6.27695e-28	0.000102835	-0.000102835
3.17	106657	106658	106658	6.27696e-28	0.000110812	-0.000110812
3.18	106657	106658	106658	6.27696e-28	0.000116137	-0.000116137
3.19	106657	106658	106658	6.27696e-28	0.000120142	-0.000120142
3.2	106657	106658	106658	6.27696e-28	0.000123614	-0.000123614
3.21	107082	106658	106657	-0.836897	0.488342	0.348555
3.22	107231	106707	106936	-1.66863	1.25583	0.412801
3.23	107292	106783	106988	-2.49008	1.9711	0.518985
3.24	107357	106855	107073	-3.29618	2.67768	0.6185
3.25	107413	106925	107152	-4.08196	3.36342	0.718541
3.26	107462	106994	107232	-4.84257	4.02678	0.815783
3.27	107503	107060	107310	-5.57332	4.66531	0.908008
3.28	107538	107124	107384	-6.26971	5.27638	0.993332
3.29	107567	107185	107452	-6.92745	5.85691	1.07053
3.3	107589	107243	107514	-7.54247	6.40349	1.13899
3.31	107605	107298	107569	-8.111	6.91313	1.19787
3.32	107616	107349	107616	-8.62951	7.3838	1.24571
